",Var1,Freq,Locality,Lat ,Long ,""Precision(site, city, natural park, etcÉ)"","
"437,Museum Leiden,,,""52,155,307"",""4,501,006"",Site,"
"438,N. Correhuelas,,,""37,926,739"",""-2,866,712"",Site,"
"439,Nava de las Correhuelas,2,,""37,926,739"",""-2,866,712"",Site,"
"440,""nidos de """"El Barcial"""""",,,,,,"
"441,nidos Granja Escuela Jose Antonio,2,,""41,643,131"",""-4,748,269"",Site,"
"442,Orgaz,2,,""38,640,724"",""-3,885,281"",Municipality,"
"443,Padilla de Duero,2,,""41,612,677"",""-4,163,444"",Locality,"
"444,Palencia,2,,""42,009,166"",""-4,531,074"",City,"
"445,Palma de Mallorca,2,,""39,570,464"",""2,649,161"",City,"
"446,Pantano de Linares,2,,""41,496,695"",""-3,511,431"",Site,"
"447,Parc. 1 y 16 Granja Escuela Jose Antonio,2,,""41,643,131"",""-4,748,269"",Site,"
"448,Parc. 1-3 Granja Escuela Jose Antonio,2,,""41,643,131"",""-4,748,269"",Site,"
"449,Parc. 19-21 Granja Escuela Jose Antonio,2,,""41,643,131"",""-4,748,269"",Site,"
450,parc.1,,,,,,
451,Parc.1,,,,,,
452,parc.16-17,,,,,,
453,Pedrosa de la C.,2,,,,,
"454,Pido,2,,""43,127,236"",""-4,794,881"",Locality,"
"455,Pinar de Antequera,2,,""41,597,202"",""-4,755,031"",Village,"
"456,Pino del Rio,2,,""42,645,047"",""-4,807,532"",Municipality,"
"457,Playa Porto Novo(por Cillero),2,,""42,398,095"",""-8,823,205"",Beach,"
458,Ponte de Cabacas,2,,,,,
"459,Portilla del Padornelo,2,,""42,033,041"",""-6,835,965"",Village,"
"460,Pradochano,2,,""40,006,786"",""-6,216,622"",Village,"
"461,Puebla de Mula,2,,""38,036,071"",""-1,445,753"",Village,"
"462,Puente Duero,2,,""41,551,765"",""-4,792,092"",Locality,"
463,Puente Herrera,2,,,,,
"464,Puente Viesgo,2,,""43,298,478"",""-3,967,988"",Municipality,"
"465,Puerto de Cabuerniga,2,,""43,062,991"",""-4,232,379"",Site,"
466,Puerto de la Mazorra,2,,,,,
"467,Puerto de la Ragua,2,,""37,113,981"",""-3,029,384"",Site,"
"468,Puerto de La Ragua,2,,""37,113,981"",""-3,029,384"",Site,"
"469,Puerto de Ragua,2,,""37,113,981"",""-3,029,384"",Site,"
"470,Puerto Manzanal,2,,""42,590,248"",""-6,221,845"",Locality,"
"471,Quemada,2,,""41,700,066"",""-3,576,446"",Municipality,"
"472,Quintanaruz,2,,""42,566,396"",""-3,591,325"",Locality,"
"473,Radotin,2,,""49,986,489"",""14,355,499"",District,"
"474,Remesal,2,,""42,059,086"",""-6,549,161"",Locality,"
"475,Riofr?o de Riaza,2,,""41,246,871"",""-3,449,647"",Municipality,"
"476,Rome,2,,""41,885,581"",""12,503,693"",City,"
"477,S. Bernando,2,,""41,629,936"",""-4,264,101"",Locality,"
"478,S.Bernardo,2,,""41,629,936"",""-4,264,101"",Locality,"
"479,Salarz?n,2,,""43,187,527"",""-4,571,401"",Locality,"
"480,Salarzon,,,""43,187,527"",""-4,571,401"",Locality,"
"481,Salinas de Pisuerga,2,,""42,850,903"",""-4,377,105"",Municipality,"
"482,San Pedro de Due?as,2,,""42,330,904"",""-5,049,779"",Locality,"
"483,Santa Cruz de Tenerife,2,,""28,463,707"",""-16,253,121"",City,"
"484,Santa Eufemia del Barco,2,,""41,677,664"",""-5,898,262"",Municipality,"
"485,Sebulcor,2,,""41,271,423"",""-3,885,194"",Municipality,"
"486,Sierra de Gredos,2,,""40,299,437"",""-5,088,961"",Mountain Range,"
"487,Sierra de los Ancares,2,,""42,800,612"",""-6,865,294"",Mountain Range,"
"488,Sotosaltos,2,,""41,035,131"",""-3,941,006"",Municipality,"
"489,taller en granja Escuela Jose Antonio,2,,""41,643,131"",""-4,748,269"",Site,"
"490,Torremormojon,2,,""41,960,673"",""-4,777,720"",Municipality,"
"491,Trigueros,2,,""3,738,154"",""-6,833,997"",Town,"
"492,Trigueros del Valle,2,,""41,829,294"",""-4,651,464"",Municipality,"
493,Utah,2,,,,,
"494,Valdecuevas,,,""41,393,213"",""-4,980,798"",Site,"
"495,Valdesangil,2,,""40,404,883"",""-5,748,496"",Locality,"
"496,valladolid,2,,""41,640,146"",""-4,741,186"",City,"
"497,Valsa?n,2,,""40,878,023"",""-4,027,683"",Locality,"
"498,Valuengo,2,,""38,303,727"",""-6,713,402"",Village,"
"499,Velez Benaudalla,2,,""36,833,606"",""-3,515,348"",Municipality,"
"500,Verdiago,2,,""42,863,417"",""-5,138,827"",Locality,"
"501,Viana de Cega,2,,""41,524,128"",""-4,749,745"",Municipality,"
"502,Villamayor,2,,""41,001,213"",""-5,694,271"",Municipality,"
503,Villanueva,2,,,,,
"504,Villanueva de Duero,2,,""41,518,149"",""-4,865,916"",Municipality,"
"505,Villanueva del R.,2,,""37,651,771"",""-5,712,556"",City,"
"506,Villaveza-Toro,2,,""41,505,154"",""-5,357,122"",Finca,"
"507,Yanguas,2,,""42,101,063"",""-2,338,456"",Municipality,"
"508,Yanguas de Eresma,2,,""41,071,864"",""-4,239,090"",Municipality,"
"509,Zamora,2,,""41,505,508"",""-5,745,223"",City,"
"510,Zaragoza,2,,""41,646,218"",-0.887602,City,"
511,zona Berria y faro,,,,,,
"512,""""""Finca Boris"""" Montes Torozos"",1,,,,,"
"513,""""""Los ?lamos"""""",1,,,,,"
"514,_Batuecas_,1,,""40,460,343"",""-6,147,062"",Valley Region,"
"515,_Camino Hondo_,,,""37,318,547"",""-5,405,526"",Street,"
"516,_Coto Bajo de Matallana_,,,""41,900,692"",""-4,865,012"",Site,"
"517,_Coto Bajo de Matallana_,,,""41,900,692"",""-4,865,012"",Site,"
518,_ej_,,,,,,
519,_ej_,,,,,,
"520,_Playa Portonovo_,,,""42,397,858"",""-8,823,226"",Beach,"
521,_Rodas Viejas_,1,,,,,
522,_v?c?rna?,1,,,,,
523,_Zona Vi?as_,,,,,,
524,-,1,,,,,
525,?Bu?aco (Coimbra),1,,,,,
"526,?lava,1,,""42,822,097"",""-2,702,175"",Region,"
"527,""""""Almendros carretera"""""",,,,,,"
"528,""""""almendros casa Director"""""",,,,,,"
"529,""""""Almendros casa Director"""""",,,,,,"
"530,""""""Argales"""" Fuensalda?a"",1,,,,,"
"531,""""""Arroyo de Gualay"""""",,,""37,852,912"",""-2,922,774"",River,"
"532,""""""Bater?a"""""",,,""36,613,639"",""-4,506,667"",Park,"
"533,""""""Bateria"""""",,,""36,613,639"",""-4,506,667"",Park,"
"534,""""""Bco. de las Vibora""""s"",,,,,,"
"535,""""""Camino Faro Benia"""" Santo?a"",1,,,,,"
"536,""""""Camino Hondo"""""",,,""37,318,547"",""-5,405,526"",Street,"
"537,""""""Camino Hondo"""""",,,""37,318,547"",""-5,405,526"",Street,"
"538,""""""Camino Hondo"""""",,,""37,318,547"",""-5,405,526"",Street,"
"539,""""""Camino vi?a"""" Granja Escuela Jose Antonio"",1,,""41,643,131"",""-4,748,269"",Site,"
"540,""""""Camino vi?as"""""",,,,,,"
"541,""""""Campo de tiro"""""",,,,,,"
"542,""""""Carraduero"""" Villab??ez"",1,,,,,"
"543,""""""Carraduero"""" Villab?nez"",1,,,,,"
"544,""""""Carretera de la Chantrea"""""",1,,,,,"
"545,""""""casa le?a"""" Santo?a"",1,,,,,"
"546,""""""Cementerio de los Ingleses"""""",1,,""37,424,518"",""-5,986,031"",Site,"
"547,""""""Cerro Contiendas"""""",,,,,,"
"548,""""""Cerro Contiendas"""""",,,,,,"
"549,""""""Corral de J.Antonio"""""",,,,,,"
"550,""""""corral J. Antonio"""" Villab??ez"",1,,,,,"
"551,""""""corral J.A."""""",,,,,,"
"552,""""""Corral ose .Antonio"""""",,,,,,"
"553,""""""Coto Bajo de Matallana"""" Montealegre"",1,,,,,"
"554,""""""Coto Bajo Matallana"""""",,,,,,"
"555,""""""Coto Bajo Matallana"""""",,,,,,"
"556,""""""Covelo"""" Viana del Bollo"",1,,""42,231,878"",""-8,363,188"",Municipality,"
"557,""""""Covelo"""""",,,""42,231,878"",""-8,363,188"",Municipality,"
"558,""""""Dehesa de Fuentes"""""",,,,,,"
"559,""""""El Cerrillo"""""",,,,,,"
"560,""""""El Aguilucho"""""",1,,,,,"
"561,""""""El Barcial"""""",,,,,,"
"562,""""""El Cantalar"""" Cazorla"",1,,""37,975,688"",""-2,894,066"",Site,"
"563,""""""en margaritas jardin Berria"""""",,,,,,"
"564,""""""Faro Berria"""" Santo?a"",1,,,,,"
"565,""""""Fte Perro"""""",,,,,,"
"566,""""""Fuentes Blancas"""""",,,""42,338,369"",""-3,646,786"",Natural Park,"
"567,""""""La Flecha"""""",,,,,,"
"568,""""""La Fresnedilla"""" Cazorla"",1,,,,,"
"569,""""""La Gonzala"""""",,,""37,480,939"",""-7,193,231"",Finca,"
"570,""""""La Gozala"""" Villanueva de los Castillejos"",1,,""37,480,939"",""-7,193,231"",Finca,"
"571,""""""La Gozala"""""",,,""37,480,939"",""-7,193,231"",Finca,"
"572,""""""La Honfr?a"""""",,,,,,"
"573,""""""La Petersime"""""",,,,,,"
"574,""""""La Platina"""""",1,,,,,"
"575,""""""Las Aldabas"""""",1,,,,,"
"576,""""""Las Fuentes"""" Mojados"",1,,,,,"
"577,""""""Llano Alto"""""",,,""40,375,391"",""-5,762,147"",Site,"
"578,""""""Los Catolicos"""""",,,,,,"
"579,""""""Los Saurines"""" Balsicas y """"Torreblanca"""" Torrepacheco"",1,,,,,"
"580,""""""Los Saurines"""""",,,,,,"
"581,""""""Monegros"""""",1,,""41,748,857"",-0.335225,Region,"
"582,""""""Montes Torozos"""""",,,""41,664,618"",""-5,007,654"",Region,"
"583,""""""Nava de los Correhuelas"""""",,,,,,"
"584,""""""P?ramo de Matallana"""" Villanubla"",1,,,,,"
"585,""""""Penal"""""",,,,,,"
"586,""""""Picos de Europa"""""",,,""43,185,586"",""-4,281,181"",National Park,"
"587,""""""Playa de Barra"""""",,,""42,261,469"",""-8,851,555"",Beach,"
"588,""""""Playa del Esteiro"""" Jove"",1,,""43,751,527"",""-7,723,415"",Beach,"
"589,""""""Playa Esteiro"""""",,,""43,751,527"",""-7,723,415"",Beach,"
"590,""""""Playa Porto Novo"""""",,,""42,397,858"",""-8,823,226"",Beach,"
"591,""""""Playa Porto Novo"""""",,,""42,397,858"",""-8,823,226"",Beach,"
"592,""""""Pto. Vallejera"""""",,,""40,408,747"",""-5,720,675"",Municipality,"
"593,""""""Roblehondo"""""",,,,,,"
"594,""""""Rodillo"""""",1,,,,,"
"595,""""""San Mart?n"""""",,,""43,246,089"",""-6,003,705"",Province,"
"596,""""""San Martin"""""",,,""43,246,089"",""-6,003,705"",Province,"
"597,""""""Sanchiricones"""" Vecinos"",1,,,,,"
"598,""""""Sanchiricones"""""",,,,,,"
"599,""""""Sazad?n"""""",,,,,,"
"600,""""""Tierra de Campos"""" entre Cuenca-Tamariz"",1,,""42,085,825"",""-4,946,326"",Region,"
"601,""""""Tierra de Campos"""""",,,""42,085,825"",""-4,946,326"",Region,"
"602,""""""Tornillos Gualay"""""",,,""37,850,879"",""-2,922,946"",Natural Park,"
"603,""""""Torreblanca"""""",,,""40,219,727"",0.195433,Municipality,"
"604,""""""Valdecilla"""""",1,,""43,381,738"",""-3,735,648"",Locality,"
"605,""1 en """"Torreblanca"""" Torrepacheco y 3 en Rold?n"",1,,""40,219,727"",0.195433,Municipality,"
"606,10 Km N. L?rida,1,,""41,619,203"",0.618046,Site,"
"607,10 km norte de L?rida,1,,""41,619,203"",0.618046,Site,"
"608,10 km norte de Lerida,1,,""41,619,203"",0.618046,Site,"
609,A.Tirol,1,,,,,
610,Abad?a,1,,,,,
611,Aetna,1,,,,,
"612,Aguilar de Campoo,1,,""42,793,174"",""-4,261,922"",Town,"
"613,Alaejos,1,,""41,307,412"",""-5,215,791"",Municipality,"
"614,Alameda del Gard?n,1,,""40,650,582"",""-6,757,694"",Village,"
"615,Alburqueque,1,,""39,220,997"",""-7,001,892"",Town,"
"616,Alcaraz?n,1,,""41,369,835"",""-4,673,608"",Town,"
"617,Alcarazen,1,,""41,369,835"",""-4,673,608"",Town,"
"618,Alcazarem,1,,""41,369,835"",""-4,673,608"",Town,"
619,Alcobayo,1,,,,,
"620,Aldea Tejada,1,,""40,925,156"",""-5,690,917"",Village,"
"621,Aldealengua,1,,""40,981,535"",""-5,550,988"",Village,"
"622,Aldeanueva,1,,""42,227,603"",""-1,888,408"",Town,"
623,Aliseda de T.,1,,,,,
"624,Aliseda de Tormes,1,,""40,330,438"",""-5,398,742"",Locality,"
"625,Almeida,1,,""40,726,201"",""-6,904,705"",Village,"
"626,Almeida,1,,""40,726,201"",""-6,904,705"",Village,"
627,Almendros carretera,,,,,,
"628,Almu?ecar,1,,""36,772,473"",""-3,730,956"",Municipality,"
"629,Alpi Cozie,,,""44,738,798"",""6,968,287"",Mountain Range,"
630,alrededor 10km E y N,1,,,,,
"631,Ampudia,1,,""41,915,633"",""-4,780,376"",Municipality,"
"632,Amusco,1,,""42,173,552"",""-4,470,027"",Municipality,"
"633,Andav?as,1,,""41,596,730"",""-5,858,042"",Municipality,"
"634,Andav?as,1,,""41,596,730"",""-5,858,042"",Municipality,"
"635,Andavias,1,,""41,596,730"",""-5,858,042"",Municipality,"
"636,Antilla,1,,""37,206,821"",""-7,218,331"",Resort,"
637,Anto?ares del P?ramo,1,,,,,
"638,Aranda de Duero,1,,""41,671,123"",""-3,687,538"",Town,"
"639,Aranjuez,1,,""40,031,397"",""-3,606,389"",Town,"
640,Arca Real,1,,,,,
"641,Arena del Rey,1,,""36,957,647"",""-3,893,961"",Village,"
"642,Arroba de los Montes,1,,""39,153,951"",""-4,542,728"",Municipality,"
"643,As?n,1,,""43,293,612"",""-3,509,899"",River,"
"644,Ataquines,1,,""41,181,513"",""-4,803,815"",Municipality,"
"645,Autilla del P.,1,,""41,992,232"",""-4,631,127"",Municipality,"
"646,Ayora,1,,""39,016,967"",""-1,069,851"",Municipality,"
"647,Aznalc?zar,1,,""37,304,202"",""-6,250,287"",Town,"
"648,Azuaga,1,,""38,260,014"",""-5,677,756"",Town,"
"649,B?jar (cement),1,,""40,386,261"",""-5,762,653"",Town,"
"650,B?jar,,,""40,386,261"",""-5,762,653"",Town,"
"651,B?jar,,,""40,386,261"",""-5,762,653"",Town,"
"652,B?jar,,,""40,386,261"",""-5,762,653"",Town,"
"653,B?jar,,,""40,386,261"",""-5,762,653"",Town,"
"654,Baltan?s,1,,""41,937,593"",""-4,248,047"",Municipality,"
"655,Barbate,1,,""36,191,677"",""-5,920,895"",Town,"
"656,Barco de Avila,1,,""40,358,038"",""-5,522,282"",Municipality,"
"657,Bareyo,1,,""43,470,491"",""-3,618,022"",Municipality,"
"658,Becedas,1,,""40,390,769"",""-5,633,424"",Municipality,"
659,Becerril de C.,1,,,,,
"660,Bermellas,1,,""40,998,854"",""-6,669,363"",Village,"
"661,Bermillo de Sayago,1,,""41,366,965"",""-6,111,539"",Municipality,"
"662,Bernardos,1,,""41,140,943"",""-4,337,466"",Municipality,"
"663,Blascomillan,1,,""40,801,063"",""-5,086,828"",Municipality,"
664,Boadilla de R,1,,,,,
"665,Bohemia centr.,1,,""50,058,787"",""14,461,413"",District,"
"666,Bonifacio,,,""41,446,673"",""9,176,746"",Region,France"
"667,Borau,1,,""42,657,918"",-0.588006,Municipality,"
"668,Bordighera,1,,""43,783,823"",""7,660,669"",Town,"
"669,Bouzas,1,,""42,225,676"",""-8,754,308"",District,"
"670,Brovales,1,,""38,349,084"",""-6,684,666"",Village,"
671,Buda,1,,,,,
"672,Burgenland,1,,""47,481,618"",""16,358,663"",State,"
673,Burgerland,,,,,,
"674,Ca?averal,1,,""39,792,121"",""-6,391,379"",Municipality,"
"675,Caba?as,1,,""43,437,434"",""-8,135,309"",Municipality,"
"676,""Cabrerizos """"La Flecha"""""",1,,""40,975,032"",""-5,611,751"",Village,"
"677,Cabrerizos,,,""40,975,032"",""-5,611,751"",Village,"
"678,Cac?n,1,,""37,059,597"",""-3,916,406"",City,"
"679,Cadalzo,1,,""40,237,794"",""-6,540,823"",Village,"
680,Cala de Mosas,1,,,,,
681,Calahorra de B.,1,,,,,
682,Calarilla,,,,,,
683,Camino Vi?as cerca de Barrio Gir?n,,,,,,
684,Campamentos,1,,,,,
"685,Campaspero,1,,""41,491,618"",""-4,194,442"",Locality,"
"686,Campaspero?,1,,""41,491,618"",""-4,194,442"",Locality,"
687,Campo de tiro al plato de San Isidro,1,,,,,
"688,Camporredondo de Alba,1,,""42,894,511"",""-4,746,459"",Locality,"
"689,Cancarix,1,,""38,420,761"",""-1,570,534"",Locality,"
"690,Candeleda y Navarredonda,1,,""40,362,747"",""-5,132,730"",Municipality,"
"691,Cantagallo 910 m.,1,,""40,373,189"",""-5,818,539"",Village,"
"692,Cantalapiedra,1,,""41,125,021"",""-5,182,994"",Village,"
"693,Campaspero,1,,""41,053,018"",""-5,330,323"",Municipality,"
694,Cantoral,1,,,,,
"695,Carbonera,1,,""37,005,561"",""-1,941,065"",Municipality,"
"696,Carchuna,1,,""36,702,516"",""-3,442,194"",Locality,"
"697,Carraduero-Villab??ez,1,,""41,603,313"",""-4,549,422"",Village,"
"698,Carral,1,,""43,228,956"",""-8,355,628"",Municipality,"
"699,Carrascal de B?rregos,1,,""40,978,801"",""-5,761,450"",Village,"
"700,Carretera de VA,1,,""43,510,548"",""-5,602,528"",Road,"
"701,Cartama,1,,""36,712,907"",""-4,629,587"",Town,"
702,Casa Angel,,,,,,
703,casa director,,,,,,
704,Casa director,,,,,,
"705,Casc?n de la Nava,1,,""42,056,442"",""-4,643,519"",Village,"
"706,Cascon de la Nava,1,,""42,056,442"",""-4,643,519"",Village,"
"707,Castelser?s,1,,""40,981,513"",-0.145912,Municipality,"
"708,Castillejo de Mart?n el Viejo,1,,""40,700,606"",""-6,644,990"",Municipality,"
709,Castillo,1,,,,,
"710,Castrillo de Sepulveda,1,,""41,337,873"",""-3,788,732"",Locality,"
"711,Cazulas,1,,""36,814,301"",""-3,696,031"",Site,"
"712,Cerdanyola del Vall?s,1,,""41,483,602"",""2,123,899"",Municipality,"
"713,Cerro San Crist?bal,1,,""37,883,926"",""-6,777,429"",Site,"
"714,Cervera de Pisuerga,1,,""42,867,118"",""-4,499,199"",Municipality,"
"715,Chiloeches,1,,""40,571,929"",""-3,163,843"",Municipality,"
"716,Ciruelos de Cervera,1,,""41,095,351"",""-3,530,387"",Municipality,"
"717,Ciudad Rodrigo,1,,""40,597,856"",""-6,530,968"",City,"
"718,Collado de la Zambrana,1,,""42,662,593"",""-2,879,996"",Municipality,"
"719,Collserola,1,,""41,411,737"",""2,073,803"",Mountain Range,"
720,Coroes de Loriga,1,,,,,
721,Corral,1,,,,,
"722,Corral de Calatrava,1,,""38,858,321"",""-4,081,620"",Municipality,"
723,corral J.Antonio,,,,,,
724,Coto Mar?n,1,,,,,
725,Cov?es de Loriga,1,,,,,
"726,Covao de Ametade,1,,""4,032,796"",""-7,587,602"",Site,"
727,Cuatro Calzadas,1,,,,,
728,Cubillo de C.,1,,,,,
729,de Pliego a Alhama,1,,,,,
730,Del Pesak,,,,,,
731,Del. Pesak,,,,,,
"732,Descargamar?a,1,,""40,304,554"",""-6,485,518"",Municipality,"
"733,Diezma,1,,""37,320,248"",""-3,331,540"",Municipality,"
"734,Dobres,1,,""43,062,652"",""-4,642,092"",Village,"
"735,Dwikozy pow. Sandomierz,1,,""50,734,716"",""21,788,146"",Village,Poland"
736,El Cortijo,1,,,,,
"737,El Losar,1,,""40,393,782"",""-5,539,172"",Municipality,"
"738,El Villar,1,,""37,634,073"",""-5,057,511"",Locality,"
739,en el coche,,,,,,
740,En el coche,,,,,,
"741,Espinama,1,,""43,127,916"",""-4,786,864"",Locality,"
742,F. del Rey,1,,,,,
"743,Faro de Maspalomas,1,,""27,735,008"",""-15,598,923"",Site,"
744,Feria,1,,,,,
"745,Flores de ?vila,1,,""40,933,573"",""-5,079,991"",Municipality,"
"746,Fombellida,1,,""41,766,676"",""-4,184,793"",Municipality,"
"747,Fr?mista,1,,""42,266,748"",""-4,406,407"",Municipality,"
"748,Frumales,1,,""41,383,273"",""-4,186,053"",Village,"
"749,""Fuensalda?a (""""La Petersime"""")"",1,,""41,707,733"",""-4,764,770"",Municipality,"
"750,Fuente D?,1,,""43,144,274"",""-4,811,833"",Village,"
"751,Fuente de Cantos,1,,""38,246,875"",""-6,305,454"",Municipality,"
"752,Fuented?,1,,""43,144,274"",""-4,811,833"",Village,"
"753,Fuentepelayo,1,,""41,221,601"",""-4,174,542"",Municipality,"
"754,Fuseta (Algarve),1,,""37,046,356"",""-7,744,315"",Parish,"
"755,Gabia Grande,1,,""37,135,455"",""-3,669,274"",Locality,"
"756,Ggranja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"757,Gilbuena,1,,""40,415,645"",""-5,605,872"",Municipality,"
"758,Golpejas,1,,""41,001,662"",""-5,905,316"",Village,"
"759,Granadella,1,,""41,354,973"",0.665861,Town,"
760,Granedo,1,,,,,
"761,Granja Escuela,1,,""41,643,131"",""-4,748,269"",Site,"
"762,Granja escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"763,""Granja Escuela Jose Antonio """"Camino Hondo"""""",,,""41,643,131"",""-4,748,269"",Site,"
"764,""Granja Escuela Jose Antonio """"Casa Director"""""",1,,""41,643,131"",""-4,748,269"",Site,"
"765,Granja Escuela Jose Antonio parc. 16,1,,""41,643,131"",""-4,748,269"",Site,"
"766,Granja Escuela Jose Antonio parc.16,1,,""41,643,131"",""-4,748,269"",Site,"
"767,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"768,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"769,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"770,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"771,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"772,Granja Escuela Jose Antonio,,,""41,643,131"",""-4,748,269"",Site,"
"773,Granja Escuela Jose Antonioparc.17,1,,""41,643,131"",""-4,748,269"",Site,"
"774,Granollers,1,,""41,607,179"",""2,284,761"",City,"
775,Grarnedo,1,,,,,
776,Grarnedo (sic),1,,,,,
777,grieta de poste,,,,,,
"778,Gronsveld,1,,""50,806,940"",""5,729,960"",Village,Netherlands?"
"779,Gualchos,1,,""36,743,805"",""-3,390,050"",Town,"
"780,Guardo,1,,""42,788,602"",""-4,847,878"",Municipality,"
"781,Hacinas,1,,""41,985,015"",""-3,288,175"",Municipality,"
"782,Hamadan,1,,""34,799,200"",""48,514,872"",City,Iran"
783,Hazas del Plan,,,,,,
"784,Hinojosa,1,,""40,985,503"",""-6,794,979"",Municipality,"
"785,Hinojosa de D.,1,,""40,985,503"",""-6,794,979"",Municipality,"
"786,Hontares de E,1,,""40,983,196"",""-4,203,027"",Municipality,"
"787,Horcajo de M,1,,""40,422,322"",""-5,893,991"",Village,"
"788,Horcajo de M.,1,,""40,422,322"",""-5,893,991"",Village,"
"789,Horcajo de Montemayor,,,""40,422,322"",""-5,893,991"",Village,"
"790,Huerta del Rey,1,,""41,840,199"",""-3,348,215"",Municipality,"
"791,Illinois,,,""40,436,471"",""-89,378,415"",State,USA?"
"792,Jabarrella,1,,""42,471,062"",-0.389657,Locality,"
"793,Jambrina,1,,""41,392,673"",""-5,664,662"",Municipality,"
"794,Jara?z,1,,""40,059,855"",""-5,755,002"",Municipality,"
"795,Jaraiz,1,,""40,059,855"",""-5,755,002"",Municipality,"
"796,Jerez de los C.,1,,""38,322,785"",""-6,771,687"",Town,"
"797,Jerez de los Caballeros,1,,""38,322,785"",""-6,771,687"",Town,"
"798,Jete,1,,""36,795,795"",""-3,668,214"",Municipality,"
"799,Karl. Stud?nka,1,,""50,076,355"",""17,307,311"",Village,"
"800,Kaspi See,,,""41,610,244"",""50,724,879"",Sea,Caspian Sea?"
801,Knopio,1,,,,,
802,La Alameda,1,,,,,
"803,La Bastida,1,,""40,585,341"",""-6,058,890"",Municipality,"
"804,La Calzada,1,,""42,440,280"",""-2,951,951"",,"
805,La Granja y Juarros de Riomoros,1,,,,,
806,La Vid de O.,1,,,,,
"807,ladera p.24 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
808,Laguna Roja,1,,,,,
"809,Langa de D.,1,,""41,608,969"",""-3,400,294"",Municipality,"
"810,Lanjar?n y Sta. Luc?a,1,,""36,917,998"",""-3,482,081"",Municipality,"
"811,Las Labores,1,,""39,274,573"",""-3,518,834"",Municipality,"
"812,Las Matas,1,,""40,553,148"",""-3,896,325"",District,"
813,Las Palitas,1,,,,,
"814,Lastras de C.,1,,""41,297,806"",""-4,107,039"",Municipality,"
"815,Lastras de Cu?llar,1,,""41,297,806"",""-4,107,039"",Municipality,"
"816,Lastras de Cu?llar?,1,,""41,297,806"",""-4,107,039"",Municipality,"
"817,Lastras de Cuellar,1,,""41,297,806"",""-4,107,039"",Municipality,"
"818,Librilla,,,""37,888,065"",""-1,354,963"",Village,"
"819,Linares de R.,1,,""40,581,057"",""-5,918,773"",Municipality,"
"820,Linares de Riofrio,1,,""40,581,057"",""-5,918,773"",Municipality,"
"821,Linares R,1,,""40,581,057"",""-5,918,773"",Municipality,"
822,Lindero chopera,,,,,,
"823,Lindero entre p.16-17,,,""41,643,131"",""-4,748,269"",Site,"
"824,Lindero Parc. 16 - 17 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"825,lindero Parc. 16-17 Granja Escuela Jose Antonio,1,,""41,643,131"",""-4,748,269"",Site,"
"826,Lobera de la Vega,1,,""42,499,536"",""-4,729,464"",Hamlet,"
"827,Loja,1,,""37,169,416"",""-4,150,725"",Town,"
828,Los Aldabos,1,,,,,
"829,Los Quiles,1,,""39,249,676"",""-3,967,034"",Village,"
"830,Luelmo,1,,""41,440,173"",""-6,133,754"",Municipality,"
"831,Luelmo (a),1,,""41,440,173"",""-6,133,754"",Municipality,"
"832,Lupiana,1,,""40,611,081"",""-3,053,744"",Municipality,"
833,Luxor,1,,,,,
"834,M?rida,1,,""38,951,287"",""-63,809,740"",City,"
"835,Magaluf,1,,""39,506,069"",""2,531,137"",Town,"
836,Mal?,1,,,,,
"837,Malag?n,1,,""39,215,992"",""-3,971,641"",Municipality,"
"838,Maria,1,,""37,711,229"",""-2,164,892"",Municipality,"
"839,Massanes,1,,""41,774,883"",""2,648,181"",Municipality,"
840,Megeces de ?scar,1,,,,,
"841,Melgar,1,,""42,401,799"",""-4,245,495"",Municipality,"
"842,Meneses,1,,""41,941,774"",""-4,919,405"",Municipality,"
"843,Mi?anes,1,,""42,421,772"",""-4,572,316"",Locality,"
"844,Miedes,1,,""41,257,159"",""-1,489,477"",Municipality,"
"845,Miranda de Ebro,1,,""42,683,515"",""-2,944,933"",City,"
"846,Miranda de Ebro,1,,""42,683,515"",""-2,944,933"",City,"
"847,Monegros,1,,""41,757,053"",-0.370930,Region,"
"848,Monegros,1,,""41,757,053"",-0.370930,Region,"
"849,Monegros(2),1,,""41,757,053"",-0.370930,Region,"
"850,Monegros(3),1,,""41,757,053"",-0.370930,Region,"
"851,Montamarta?,1,,""41,647,433"",""-5,805,336"",Municipality,"
"852,Monte el Viejo,1,,""41,939,063"",""-4,563,992"",Site,"
"853,Monte las Mercedes y Bajamar,1,,""28,537,747"",""-16,324,296"",Mountain Range,"
"854,Monte Torozos,,,""41,749,326"",""-4,908,312"",Site,"
"855,Montemallor de Pililla,1,,""41,508,100"",""-4,458,055"",Municipality,"
